"인증업체코드","인증분야","인증분야명","업체명","X좌표","Y좌표","주소","전화"
"196","6","먹을만큼적당히","진짬뽕","127.03148361409009","37.60633407510444","서울특별시 성북구 종암로 184 (하월곡동 1층)",""
"197","1","위생등급제","어바웃 샤브","127.01967048810441","37.61072625615724","서울특별시 성북구 삼양로13길 45 (길음동대림상가 B101B102B103B104)","02-914-3357"
"198","4","저염실천음식점","창원","127.0466709606","37.68314333","서울특별시 도봉구 도봉로180길 6 (도봉동 태봉운동시설2동)","02-3492-7892"
"199","1","위생등급제","신의주찹쌀순대","127.0642826274","37.6398771329","서울특별시 노원구 동일로203가길 29 (중계동브라운스톤중계  1층 144호 145호)","02-976-8749"
"200","1","위생등급제","낙지왕궁","127.0642826274","37.6398771329","서울특별시 노원구 동일로203가길 29 (중계동브라운스톤 201202203204호)",""
"201","10","안심마트","이천일아울렛 중계점","127.06790955280068","37.641287844624024","서울특별시 노원구 동일로204가길 46 (중계동)","02-948-2001"
"202","4","저염실천음식점","우정낙지","127.0590768442","37.6532720743","서울특별시 노원구 동일로217가길 23 (상계동2층)","02-3392-3344"
"203","6","먹을만큼적당히","명품한우 천둥소리","127.02738206093949","37.66293500709507","서울특별시 도봉구 시루봉로 135 (방학동지상2층)","02-3492-6677"
"204","7","안심식육판매소","북서울농업협종조합정육점","127.0383727701904","37.6572701755072","서울특별시 도봉구 해등로 166 (쌍문동)","02-979-3838"
"205","1","위생등급제","Tokyo(도쿄)감자탕","127.0470649989263","37.6680283466912","서울특별시 도봉구 마들로 650 (방학동도봉월드 210호)","02-6229-9797"
"206","1","위생등급제","공룡고기창동점","127.05050074511844","37.66008748175323","서울특별시 도봉구 마들로 542 1~2층 (창동)","02-998-7792"
"207","1","위생등급제","반값소","0","0","서울특별시 도봉구 마들로 664-5 101102호 (도봉동)",""
"208","1","위생등급제","곤지암할매소머리국밥","126.95763734778253","37.5547433737479","서울특별시 마포구 마포대로 234 (아현동1층)","02-362-7198"
"209","1","위생등급제","미래","126.9537580588","37.5470005411","서울특별시 마포구 마포대로 144 (공덕동 태영빌딩 지하1층)","02-718-5292"
"210","1","위생등급제","강진수산물직판장","126.94781364433918","37.54225880774428","서울특별시 마포구 마포대로  63-8 삼창빌딩 지하 1층 78동 87호","02-704-0744"
"211","1","위생등급제","삼성웰스토리(주)에쓰오일본사","126.9516194952","37.5432335078","서울특별시 마포구 백범로 192 (공덕동 지하1층)","02-701-4188"
"212","6","먹을만큼적당히","본도시락","126.95413099863835","37.544106677471035","서울특별시 마포구 백범로 205 (신공덕동 펜트라우스 지하2-21호)",""
"213","1","위생등급제","미담국수","126.94727713048921","37.539281666112","서울특별시 마포구 삼개로 16 1층 102호 (도화동)",""
"214","1","위생등급제","지중해참치","126.9516200937","37.5423072806","서울특별시 마포구 새창로 13 (도화동 2층)","02-706-3837"
"215","1","위생등급제","(주)이랜드파크(로운샤브샤브)","126.935998594","37.5549931146","서울특별시 마포구 신촌로 94 4층 (노고산동 그랜드플라자)",""
"216","1","위생등급제","스튜디오 얌얌(Studio Yum Yum)","126.93311852328038","37.5560655073448","서울특별시 마포구 신촌로 66 12층 (노고산동 농협중앙회 신촌 복합건물)",""
"217","9","트랜스지방 안심제과점","뚜레쥬르(상계역점)","127.07442542347357","37.658110673127624","서울특별시 노원구 한글비석로15길 3 (중계동)","02-952-1410"
"218","1","위생등급제","(주)도시의어부","0","0","서울특별시 마포구 월드컵북로44길 39 12층 (상암동)",""
"219","1","위생등급제","진부령황태마을","126.88926103168104","37.58066933269652","서울특별시 마포구 월드컵북로54길 12 문화콘텐츠센터 지1층 B105호","02-3153-2336"
"220","6","먹을만큼적당히","원당감자탕","126.88743951410643","37.58138480051678","서울특별시 마포구 월드컵북로56길 9 1층103동 (상암동)","02-6323-6323"
"221","6","먹을만큼적당히","산도토리임자탕","127.04013119105056","37.63963194025216","서울특별시 도봉구 덕릉로60길 13 (창동)","02-903-9928"
"222","9","트랜스지방 안심제과점","파리바게뜨(화랑대역점)","127.08308776920596","37.621016762630774","서울특별시 노원구 노원로1길 74 (공릉동 240-236 1층)","02-948-0960"
"223","1","위생등급제","부잣집설렁탕","127.0308203904595","37.612850204976794","서울특별시 강북구 도봉로8길 9 (미아동(하천길 5))","02-982-9944"
"224","4","저염실천음식점","한동길감자탕","127.0700512695","37.6391746847","서울특별시 노원구 공릉로70길 8-3 (하계동)","02-973-5913"
"225","1","위생등급제","토성","126.89486168133179","37.57819852347935","서울특별시 마포구 매봉산로2길 20 (상암동 1층 일부)","02-304-2334"
"226","1","위생등급제","부일관","127.0716211873","37.6552544943","서울특별시 노원구 노원로26길 119 (상계동)","02-952-6634"
"227","1","위생등급제","지호한방삼계탕 연희점","126.93479694533664","37.57289344954307","서울특별시 서대문구 연희로25길 10 (연희동(지하1층~지상1층))","0203855758"
"228","1","위생등급제","호우","126.917991675","37.549846293","서울특별시 마포구 독막로3길 28-20 (서교동 1층)",""
"229","1","위생등급제","본파이어","126.9186534973","37.5489817924","서울특별시 마포구 독막로5길 24 지1층1층동 (서교동)","07044185523 "
"230","4","저염실천음식점","명품장어구이","127.0587016151","37.6545408449","서울특별시 노원구 노해로75길 14-22 (상계동)","02-951-5521"
"231","1","위생등급제","박대박","127.0581348935","37.6544077802","서울특별시 노원구 노해로75길 14-12 (상계동)","02-951-3775"
"232","1","위생등급제","동경구락부","127.05893300589149","37.65480742029799","서울특별시 노원구 노해로75길 14-27 (상계동 2층)","02-934-5777"
"233","4","저염실천음식점","풍미연","127.0648130028","37.6556692792","서울특별시 노원구 노해로85길 7 (상계동)","02-936-2315"
"234","1","위생등급제","블루스카이","126.9174762494","37.6108395963","서울특별시 은평구 서오릉로 139 8층 (역촌동)","02-359-8864"
"235","1","위생등급제","(원)할머니보쌈 응암점","126.91800135294598","37.59470503042655","서울특별시 은평구 응암로 253 1층 (응암동)","02-355-3101"
"236","1","위생등급제","은평감자국","126.9197151763","37.5972974593","서울특별시 은평구 응암로 287 (응암동)","02-389-4458"
"237","1","위생등급제","금바위감자탕","126.9125695782","37.5879292768","서울특별시 은평구 증산로 353 1층 (증산동)","02-372-3161"
"238","1","위생등급제","아미산","126.93714159678094","37.5792881771331","서울특별시 서대문구 연희로32길 151","02-322-5617"
"239","1","위생등급제","팔색삼겹살(홍대1호점)","126.922842862","37.5511289801","서울특별시 마포구 와우산로19길 5 (서교동 1층 지하1층)","02-336-6789"
"240","1","위생등급제","팀 1994","126.9381775993","37.5585802449","서울특별시 서대문구 명물길 37 (창천동외 8필지(지상2층))","02-3147-0907"
"241","4","저염실천음식점","명가 쌈밥","126.9303152615","37.6106532623","서울특별시 은평구 불광로 40-2 (불광동 지상1층)","02-358-2343"
"242","1","위생등급제","좋구먼","126.92613383487","37.60147143602252","서울특별시 은평구 은평로 167 (지상 2345층)","02-384-2072"
"243","1","위생등급제","산해진미","127.0290729707","37.6162383654","서울특별시 강북구 솔샘로68길 19 (미아동(솔샘로68길19))","02-983-5217"
"244","1","위생등급제","소리개","126.9545995449","37.5477072507","서울특별시 마포구 마포대로12길 28 (공덕동 1층 일부)",""
"245","1","위생등급제","청운복집","126.9562912453","37.5497585618","서울특별시 마포구 마포대로14가길 14 (공덕동)","02-715-9013"
"246","1","위생등급제","국보","126.9567447956","37.5482162193","서울특별시 마포구 마포대로14길 20 지상1층 (공덕동)","02-0711-0088"
"247","4","저염실천음식점","전북콩나물국밥","127.0256650794","37.6400720506","서울특별시 강북구 한천로139가길 12 (수유동지상1층 (구청1길 8))","02-900-6391"
"248","4","저염실천음식점","호남 해물탕","127.0249486072","37.6388576768","서울특별시 강북구 한천로139길 42 (수유동)","02-996-7582"
"249","1","위생등급제","군산해물탕","127.0251433868","37.6385729242","서울특별시 강북구 한천로139길 41 (수유동)","02-990-4176"
"250","4","저염실천음식점","상하이","127.0394364141","37.6370301301","서울특별시 도봉구 우이천로4다길 74","02-994-1144"
"251","1","위생등급제","상하이","127.0394364141","37.6370301301","서울특별시 도봉구 우이천로4다길 74 (창동1층 지층)","02-994-1144"
"252","6","먹을만큼적당히","상하이","127.0394364141249","37.637030130125154","서울특별시 도봉구 우이천로4다길 74 (창동1층 지층)","02-994-1144"
"253","9","트랜스지방 안심제과점","뚜레쥬르 홍제3동점","126.94729393324869","37.592537741968975","서울특별시 서대문구 세검정로 54 (홍제동지상1층)","02-3216-3366"
"254","1","위생등급제","마포참숯불갈비","126.9149773651","37.5853433849","서울특별시 서대문구 응암로 145 (북가좌동40)","02-304-7733"
"255","1","위생등급제","무교동낙지(신촌점)","126.9362740906","37.5557501015","서울특별시 서대문구 신촌로 87-4 (창천동외1필지)","02-324-1655"
"256","1","위생등급제","대게랑찜이랑","126.92648990219028","37.56643744295767","서울특별시 서대문구 성산로 325 1층 (연희동)","02-306-2161"
"257","1","위생등급제","장위동유성집","126.9638162864","37.5646599994","서울특별시 서대문구 경기대로 63 (충정로2가6)","02-392-4102"
"258","1","위생등급제","삼보","127.0324793329","37.6251320269","서울특별시 강북구 오패산로52길 52 (미아동(율곡마을길 32))","02-985-0982"
"259","1","위생등급제","욕지도","126.9571416498","37.5507968237","서울특별시 마포구 마포대로16길 13 (아현동 1층)","02-313-6007"
"260","1","위생등급제","마포나룻터","126.9431445918","37.5397302488","서울특별시 마포구 마포대로1길 16 (용강동 23층)","02-715-1255"
"261","2","채식메뉴음식점","국수나무","127.0420053909476","37.603753967793","서울특별시 성북구 화랑로11길 31 (하월곡동)","02-913-5271"
"262","4","저염실천음식점","배밭고을","127.055432947","37.6722701286","서울특별시 노원구 동일로 1611 (상계동)","02-938-9500"
"263","1","위생등급제","이규민달인보쌈집","0","0","서울특별시 노원구 동일로 1598 지하1층 (상계동)","02-951-5553"
"264","9","트랜스지방 안심제과점","파리바게뜨 수락산역점","127.05497030581094","37.6781843725846","서울특별시 노원구 동일로 1677 (상계동)","02-936-8240"
"265","1","위생등급제","늘푸른풀","127.06183913948412","37.65541860059727","서울특별시 노원구 동일로 1414 롯데백화점 노원점 9층","02-950-2960"
"266","1","위생등급제","우리수산","127.08086587066684","37.66956690996379","서울특별시 노원구 덕릉로 818 101호 (상계동상계6구역37블럭7롯트)","02-937-3132"
"267","1","위생등급제","안시성","127.0798735972","37.6193719769","서울특별시 노원구 화랑로 475 (공릉동지상12층)","02-949-3331"
"268","1","위생등급제","논골집","127.0656064126","37.6558202056","서울특별시 노원구 노해로 517-3 1 2층 (상계동)","02-930-0080"
"269","1","위생등급제","설담재","127.06591007384774","37.655762373458174","서울특별시 노원구 노해로 521 (상계동정일빌딩 1층)","02-934-0069"
"270","1","위생등급제","한화호텔앤드리조트(주)연세프라자","126.942931621","37.5638048151","서울특별시 서대문구 연세로  50(신촌동(연세프라자3층 동문회관))",""
"271","1","위생등급제","VIPS 신촌현대 U-Plex","126.9365584513","37.5567377478","서울특별시 서대문구 연세로 13 11층 (창천동 신촌현대백화점 U-Plex)","02-3145-1997"
